game_id,round,TP,year,player,teamname,list,team,country,faction,valid
402,3,1,2016,Liam Gallagher,Team Australia Wallaby,Arkadius 1,2,Australia,minions,TRUE
403,3,0,2016,Dimitri Sarbanis,Team Australia Wallaby,Harbinger 1,2,Australia,protectorate,TRUE
404,3,1,2016,Henry Wagner,Team Australia Wallaby,Thagrosh 1,2,Australia,legion,TRUE
405,3,0,2016,Russell Harman,Team Australia Wallaby,Deneghra 1,2,Australia,cryx,TRUE
406,3,1,2016,Gua,Team China Baizen,Calandra 1,2,China,trollbloods,TRUE
407,3,1,2016,Yang Song,Team China Baizen,Kaelyssa 1,2,China,retribution,TRUE
408,3,1,2016,Wei Jin,Team China Baizen,Karchev 1,2,China,khador,TRUE
409,3,1,2016,Lei,Team China Baizen,Lylyth 3,2,China,legion,TRUE
410,3,1,2016,Youwei Wu,Team China Baizen,Lucant 1,2,China,convergence,TRUE
411,3,0,2016,Rudolf Edlmayer,Team Hungary,Nemo 1,2,Hungary,cygnar,TRUE
412,3,1,2016,Csaba Mile,Team Hungary,Vladimir 1,2,Hungary,khador,TRUE
413,3,1,2016,Zoltan Gaal,Team Hungary,Venethrax 1,2,Hungary,cryx,TRUE
414,3,1,2016,Gabor Wolf,Team Hungary,Karchev 1,2,Hungary,khador,TRUE
415,3,1,2016,Lorand Sovenyhazi,Team Hungary,Grissel 2,2,Hungary,trollbloods,TRUE
416,3,1,2016,Eduard Berdjugin,Team Latvia,Absylonia 2,2,Latvia,legion,TRUE
417,3,1,2016,Andrei Isaev,Team Latvia,Caine 2,2,Latvia,cygnar,TRUE
418,3,1,2016,Dmitri Pechonkin,Team Latvia,Wurmwood 1,2,Latvia,circle,TRUE
419,3,0,2016,Sergei Lakissov,Team Latvia,Thexus 1,2,Latvia,mercenaries,TRUE
420,3,0,2016,Aleksandr Blumental,Team Latvia,Vladimir 2,2,Latvia,khador,TRUE
421,3,1,2016,Alexandre Maiffret,Team France Obelix,Grayle 1,2,France,circle,TRUE
422,3,1,2016,Kevin Maeder,Team France Obelix,Thagrosh 1,2,France,legion,TRUE
423,3,1,2016,Kevin Aourragh,Team France Obelix,Scaverous 1,2,France,cryx,TRUE
424,3,1,2016,Baptiste Schmittlin,Team France Obelix,Severius 2,2,France,protectorate,TRUE
425,3,0,2016,Adrien Cahier,Team France Obelix,Harkevich 1,2,France,khador,TRUE
426,3,1,2016,Denis Korzun,Team Sweden Dynamite,Borka 1,2,Sweden,trollbloods,TRUE
427,3,0,2016,Joakim Rapp,Team Sweden Dynamite,Karchev 1,2,Sweden,khador,TRUE
428,3,0,2016,Gustav Berggren,Team Sweden Dynamite,Arkadius 1,2,Sweden,minions,TRUE
429,3,0,2016,Stefan Benediktsson,Team Sweden Dynamite,Witch coven 1,2,Sweden,cryx,TRUE
430,3,0,2016,Rickard Nilsson,Team Sweden Dynamite,Rask 1,2,Sweden,minions,TRUE
431,3,1,2016,Mats Aubell,Team Norway Blue,Madrak 2,2,Norway,trollbloods,TRUE
432,3,1,2016,Martin Andre Rohme,Team Norway Blue,Absylonia 2,2,Norway,legion,TRUE
433,3,0,2016,Endre Fodstad,Team Norway Blue,Lucant 1,2,Norway,convergence,TRUE
434,3,1,2016,Leif Bohli,Team Norway Blue,Butcher 3,2,Norway,khador,TRUE
435,3,1,2016,Asbjorn Willarsrud,Team Norway Blue,Wurmwood 1,2,Norway,circle,TRUE
436,3,0,2016,Jorge Cerdá,Team Spain Rogue,Madrak 2,2,Spain,trollbloods,TRUE
437,3,1,2016,Adrian Ramos,Team Spain Rogue,Iron Mother 1,2,Spain,convergence,TRUE
438,3,0,2016,Josep Raúl López,Team Spain Rogue,Caine 2,2,Spain,cygnar,TRUE
439,3,0,2016,Manuel Tulla,Team Spain Rogue,Wurmwood 1,2,Spain,circle,TRUE
440,3,1,2016,Marc Heredia,Team Spain Rogue,Severius 2,2,Spain,protectorate,TRUE
441,3,0,2016,Terje Boye,Team Norway Red,Vladimir 1,2,Norway,khador,TRUE
442,3,0,2016,Jonas Brand,Team Norway Red,Kromac 1,2,Norway,circle,TRUE
443,3,0,2016,Gard Andresen,Team Norway Red,Ossyan 1,2,Norway,retribution,TRUE
444,3,0,2016,Jarle Svendsrud,Team Norway Red,Haley 2,2,Norway,cygnar,TRUE
445,3,0,2016,Jakub Grzegorzek,Team Norway Red,High Reclaimer 1,2,Norway,protectorate,TRUE
446,3,1,2016,Robi Deola,Team Switzerland Chocolate,Thyra 1,2,Switzerland,protectorate,TRUE
447,3,1,2016,Giaccomo Mader,Team Switzerland Chocolate,Haley 2,2,Switzerland,cygnar,TRUE
448,3,1,2016,Marco Bernasconi,Team Switzerland Chocolate,Mortenebra 1,2,Switzerland,cryx,TRUE
449,3,1,2016,Marc Trautmann,Team Switzerland Chocolate,Kaelyssa 1,2,Switzerland,retribution,TRUE
450,3,0,2016,Michael Ilegems,Team Switzerland Chocolate,Amon 1,2,Switzerland,protectorate,TRUE
451,3,1,2016,Gerard O'Brien,Team Northern Ireland,Goreshade 1,2,Northern.Ireland,cryx,TRUE
452,3,1,2016,Ian Alderdice,Team Northern Ireland,Arkadius 1,2,Northern.Ireland,minions,TRUE
453,3,0,2016,Jonathon Graham,Team Northern Ireland,Severius 2,2,Northern.Ireland,protectorate,TRUE
454,3,1,2016,Adam Fox,Team Northern Ireland,Xerxis 1,2,Northern.Ireland,skorne,TRUE
455,3,1,2016,Andy Beattie,Team Northern Ireland,Wurmwood 1,2,Northern.Ireland,circle,TRUE
456,3,0,2016,Javier Sanchez,Team Spain Red,Vladimir 1,2,Spain,khador,TRUE
457,3,0,2016,Dorian Gordon,Team Spain Red,Haley 1,2,Spain,cygnar,TRUE
458,3,0,2016,Fernando Segado,Team Spain Red,Vayl 2,2,Spain,legion,TRUE
459,3,0,2016,Raul Segado,Team Spain Red,Deneghra 1,2,Spain,cryx,TRUE
460,3,0,2016,Enrique Lopez,Team Spain Red,Baldur 2,2,Spain,circle,TRUE
461,3,1,2016,Josh Blakemore,Team Middle East,Vindictus 1,2,Middle.East,protectorate,TRUE
462,3,1,2016,Bryce Geeraert,Team Middle East,Wurmwood 1,2,Middle.East,circle,TRUE
463,3,0,2016,Eric Liu,Team Middle East,Asphyxious 3,2,Middle.East,cryx,TRUE
464,3,1,2016,Fraser Phillips,Team Middle East,Caine 2,2,Middle.East,NA,FALSE
465,3,1,2016,Joseph Hanna,Team Middle East,Xerxis 1,2,Middle.East,skorne,TRUE
466,3,1,2016,Jan Kleva Ivancic,Team Slovenia,Vladimir 1,2,Slovenia,khador,TRUE
467,3,1,2016,Jean-Sebastien Imbeau,Team Slovenia,Kreoss 1,2,Slovenia,protectorate,TRUE
468,3,0,2016,Tomaz Kovacic,Team Slovenia,Caine 2,2,Slovenia,cygnar,TRUE
469,3,1,2016,Maksimiljan Galos,Team Slovenia,Wurmwood 1,2,Slovenia,circle,TRUE
470,3,0,2016,Brin Blatnik,Team Slovenia,Doomshaper 2,2,Slovenia,trollbloods,TRUE
471,3,1,2016,Dominic Beyeler,Team Switzerland Cheese,Wurmwood 1,2,Switzerland,circle,TRUE
472,3,1,2016,Moritz Schwank,Team Switzerland Cheese,Butcher 1,2,Switzerland,khador,TRUE
473,3,1,2016,Pascal Kruttli,Team Switzerland Cheese,Sturm & Drang 1,2,Switzerland,minions,TRUE
474,3,0,2016,Lorenz Gredig,Team Switzerland Cheese,Asphyxious 3,2,Switzerland,cryx,TRUE
475,3,1,2016,Henrik Ekholm,Team Switzerland Cheese,Morghoul 1,2,Switzerland,skorne,TRUE
476,3,1,2016,Nuno Sequeira,Team Portugal Prime,Scaverous 1,2,Portugal,cryx,TRUE
477,3,0,2016,Alexis Vallalta,Team Portugal Prime,Lucant 1,2,Portugal,NA,FALSE
478,3,1,2016,Paulo Morais,Team Portugal Prime,Haley 2,2,Portugal,cygnar,TRUE
479,3,0,2016,Joao Morais,Team Portugal Prime,Rasheth 1,2,Portugal,skorne,TRUE
480,3,0,2016,Vasco Oliveira,Team Portugal Prime,Vayl 2,2,Portugal,legion,TRUE
481,4,0,2016,Jakub Irzyk,Team Poland Wisents,Stryker 2,2,Poland,cygnar,TRUE
482,4,1,2016,Konrad Sosnowski,Team Poland Wisents,Witch coven 1,2,Poland,cryx,TRUE
483,4,0,2016,Tomasz Tutaj,Team Poland Wisents,High Reclaimer 1,2,Poland,protectorate,TRUE
484,4,0,2016,Marcin Mycek,Team Poland Wisents,Ossrum 1,2,Poland,mercenaries,TRUE
485,4,1,2016,Artur Rietz,Team Poland Wisents,Krueger 1,2,Poland,circle,TRUE
486,4,1,2016,Brent Simon,Team USA White,Absylonia 2,2,USA,legion,TRUE
487,4,0,2016,Trevor Attridge,Team USA White,Sloan 1,2,USA,cygnar,TRUE
488,4,1,2016,Chris Green,Team USA White,Kaya 2,2,USA,circle,TRUE
489,4,1,2016,Trevor Christensen,Team USA White,Makeda 2,2,USA,skorne,TRUE
490,4,1,2016,Michael Ireland,Team USA White,Helynna 1,2,USA,retribution,TRUE
491,4,0,2016,Bubba Dalton,Team Canada Goose,Karchev 1,2,Canada,khador,TRUE
492,4,1,2016,Chris Orr,Team Canada Goose,Lylyth 3,2,Canada,legion,TRUE
493,4,0,2016,David Beauchamp,Team Canada Goose,Ossyan 1,2,Canada,retribution,TRUE
494,4,1,2016,Chandler Davidson,Team Canada Goose,Severius 2,2,Canada,protectorate,TRUE
495,4,1,2016,Tim Fung,Team Canada Goose,Wurmwood 1,2,Canada,circle,TRUE
496,4,0,2016,Ben Fuzi,Team Germany Black,Haley 2,2,Germany,cygnar,TRUE
497,4,1,2016,Moritz Riegler,Team Germany Black,Ossyan 1,2,Germany,retribution,TRUE
498,4,0,2016,Sascha Maisel,Team Germany Black,High Reclaimer 2,2,Germany,protectorate,TRUE
499,4,0,2016,Robin Maukisch,Team Germany Black,Wurmwood 1,2,Germany,circle,TRUE
500,4,0,2016,Dominik de Cassan,Team Germany Black,Iron Mother 1,2,Germany,convergence,TRUE
501,4,0,2016,Fredrik Rabén,Team Sweden Bofors,Haley 2,2,Sweden,cygnar,TRUE
502,4,1,2016,Gustav Linderup,Team Sweden Bofors,Harbinger 1,2,Sweden,protectorate,TRUE
503,4,0,2016,Torbjorn Hansson,Team Sweden Bofors,Vayl 2,2,Sweden,legion,TRUE
504,4,0,2016,Niklas Bergmark,Team Sweden Bofors,Borka 1,2,Sweden,trollbloods,TRUE
505,4,0,2016,Ola Segerberg,Team Sweden Bofors,Vyros 2,2,Sweden,retribution,TRUE
506,4,1,2016,Andrea Cesana,Team Italy Leonardo,Vladimir 1,2,Italy,khador,TRUE
507,4,0,2016,Francesco Recchiuti,Team Italy Leonardo,Deneghra 1,2,Italy,cryx,TRUE
508,4,1,2016,Diego Moruzzo,Team Italy Leonardo,Reznik 1,2,Italy,protectorate,TRUE
509,4,1,2016,Davide Insinna,Team Italy Leonardo,Madrak 2,2,Italy,trollbloods,TRUE
510,4,1,2016,Vincenzo Rotondo,Team Italy Leonardo,Haley 2,2,Italy,cygnar,TRUE
511,4,0,2016,Gustav Berggren,Team Sweden Dynamite,Arkadius 1,2,Sweden,minions,TRUE
512,4,0,2016,Joakim Rapp,Team Sweden Dynamite,Vladimir 2,2,Sweden,khador,TRUE
513,4,0,2016,Denis Korzun,Team Sweden Dynamite,Borka 1,2,Sweden,trollbloods,TRUE
514,4,0,2016,Rickard Nilsson,Team Sweden Dynamite,Rask 1,2,Sweden,minions,TRUE
515,4,0,2016,Stefan Benediktsson,Team Sweden Dynamite,Deneghra 1,2,Sweden,cryx,TRUE
516,4,1,2016,Laurens Tanguy,Team Belgium Prinzesschen,Kaelyssa 1,2,Belgium,retribution,TRUE
517,4,1,2016,Dirk Pintjens,Team Belgium Prinzesschen,High Reclaimer 1,2,Belgium,protectorate,TRUE
518,4,0,2016,Tommy Geuns,Team Belgium Prinzesschen,Maddox 1,2,Belgium,cygnar,TRUE
519,4,1,2016,Klaas Luyckx,Team Belgium Prinzesschen,Madrak 2,2,Belgium,trollbloods,TRUE
520,4,1,2016,Wout Maerschalck,Team Belgium Prinzesschen,Sloan 1,2,Belgium,cygnar,TRUE
521,4,0,2016,Jamie Cooke-Rogers,Team England Knights,Kallus 1,2,England,legion,TRUE
522,4,0,2016,Andrew Kenny,Team England Knights,Ragnor 1,2,England,trollbloods,TRUE
523,4,0,2016,Andy Garrard,Team England Knights,Grim 2,2,England,trollbloods,TRUE
524,4,0,2016,Andy McBirnie,Team England Knights,Witch coven 1,2,England,cryx,TRUE
525,4,0,2016,Chris Murdoch,Team England Knights,MacBain 1,2,England,mercenaries,TRUE
526,4,1,2016,Andre Valentim,Team Portugal Primal,Issyria 1,2,Portugal,retribution,TRUE
527,4,1,2016,Bruno Settimelli,Team Portugal Primal,Madrak 2,2,Portugal,trollbloods,TRUE
528,4,0,2016,Joao Isidro,Team Portugal Primal,Wurmwood 1,2,Portugal,circle,TRUE
529,4,1,2016,Alberto Santos,Team Portugal Primal,Vladimir 1,2,Portugal,khador,TRUE
530,4,1,2016,Luis Leite,Team Portugal Primal,Severius 2,2,Portugal,protectorate,TRUE
531,4,1,2016,Dave den Ouden,Team Netherlands Rembrandt,Calandra 1,2,Netherlands,trollbloods,TRUE
532,4,0,2016,Tom Starren,Team Netherlands Rembrandt,Karchev 1,2,Netherlands,khador,TRUE
533,4,1,2016,Anjo Brand,Team Netherlands Rembrandt,Vyros 1,2,Netherlands,retribution,TRUE
534,4,0,2016,Vincent van der Bijl,Team Netherlands Rembrandt,Asphyxious 3,2,Netherlands,cryx,TRUE
535,4,1,2016,William Bekkema,Team Netherlands Rembrandt,Axis 1,2,Netherlands,convergence,TRUE
536,4,1,2016,Benjamin Kierkegaard,Team Denmark Jotunheim,Ossyan 1,2,Denmark,retribution,TRUE
537,4,1,2016,Simon Sorensen,Team Denmark Jotunheim,Severius 2,2,Denmark,protectorate,TRUE
538,4,1,2016,Soren,Team Denmark Jotunheim,Stryker 2,2,Denmark,cygnar,TRUE
539,4,0,2016,Mikkel Ernst,Team Denmark Jotunheim,Karchev 1,2,Denmark,khador,TRUE
540,4,1,2016,Jan D'Souza,Team Denmark Jotunheim,Goreshade 1,2,Denmark,cryx,TRUE
541,4,0,2016,Antoine Granet Tza,Team France Asterix,Wurmwood 1,2,France,circle,TRUE
542,4,0,2016,Matthieu Vega Mouskapet,Team France Asterix,Scaverous 1,2,France,cryx,TRUE
543,4,1,2016,Victor Pons Tec,Team France Asterix,Madrak 2,2,France,trollbloods,TRUE
544,4,1,2016,Julien Dupoirieux,Team France Asterix,Baldur 2,2,France,circle,TRUE
545,4,1,2016,Pierre Arnauld de Seze,Team France Asterix,Harkevich 1,2,France,khador,TRUE
546,4,0,2016,Frederik Munch,Team Denmark Asgaard,Montador 1,2,Denmark,mercenaries,TRUE
547,4,0,2016,Sebastian Kaas Petersen,Team Denmark Asgaard,Vayl 2,2,Denmark,legion,TRUE
548,4,1,2016,Nikolaj Ulf,Team Denmark Asgaard,Irusk 2,2,Denmark,khador,TRUE
549,4,0,2016,Marc Nielsen,Team Denmark Asgaard,Severius 2,2,Denmark,protectorate,TRUE
550,4,1,2016,Peter Bom Jensen,Team Denmark Asgaard,Baldur 2,2,Denmark,circle,TRUE
551,4,1,2016,Christopher Muller,Team Germany Gold,High Reclaimer 1,2,Germany,protectorate,TRUE
552,4,0,2016,Christian Metz,Team Germany Gold,Vladimir 1,2,Germany,khador,TRUE
553,4,0,2016,Bernhard Fischer,Team Germany Gold,Kaya 2,2,Germany,circle,TRUE
554,4,0,2016,Philipp Schaper,Team Germany Gold,Ravyn 1,2,Germany,retribution,TRUE
555,4,0,2016,Moritz Gatt,Team Germany Gold,Amon 1,2,Germany,protectorate,TRUE
556,4,0,2016,Fraser McFetridge,Team Scotland Irn,Rask 1,2,Scotland,minions,TRUE
557,4,1,2016,Bryce Johnston,Team Scotland Irn,Severius 1,2,Scotland,protectorate,TRUE
558,4,0,2016,William Cruickshanks,Team Scotland Irn,Iron Mother 1,2,Scotland,convergence,TRUE
559,4,0,2016,Michael Dick,Team Scotland Irn,Wurmwood 1,2,Scotland,circle,TRUE
560,4,0,2016,Alasdair Johnstone,Team Scotland Irn,Haley 2,2,Scotland,cygnar,TRUE
561,4,0,2016,Jonas Brand,Team Norway Red,Kromac 1,2,Norway,circle,TRUE
562,4,1,2016,Terje Boye,Team Norway Red,Butcher 3,2,Norway,khador,TRUE
563,4,0,2016,Gard Andresen,Team Norway Red,Kaelyssa 1,2,Norway,retribution,TRUE
564,4,0,2016,Jakub Grzegorzek,Team Norway Red,High Reclaimer 1,2,Norway,protectorate,TRUE
565,4,0,2016,Jarle Svendsrud,Team Norway Red,Haley 2,2,Norway,cygnar,TRUE
566,4,0,2016,Aleksandr Blumental,Team Latvia,Vladimir 2,2,Latvia,khador,TRUE
567,4,0,2016,Andrei Isaev,Team Latvia,Sloan 1,2,Latvia,cygnar,TRUE
568,4,1,2016,Eduard Berdjugin,Team Latvia,Lylyth 3,2,Latvia,legion,TRUE
569,4,1,2016,Dmitri Pechonkin,Team Latvia,Wurmwood 1,2,Latvia,circle,TRUE
570,4,1,2016,Sergei Lakissov,Team Latvia,Cyphon 1,2,Latvia,mercenaries,TRUE
571,4,0,2016,Henry Wagner,Team Australia Wallaby,Lylyth 3,2,Australia,legion,TRUE
572,4,0,2016,Rohan Mowle,Team Australia Wallaby,Reznik 1,2,Australia,protectorate,TRUE
573,4,0,2016,Liam Gallagher,Team Australia Wallaby,Carver 1,2,Australia,minions,TRUE
574,4,0,2016,Russell Harman,Team Australia Wallaby,Scaverous 1,2,Australia,cryx,TRUE
575,4,0,2016,Dimitri Sarbanis,Team Australia Wallaby,Harbinger 1,2,Australia,protectorate,TRUE
576,4,1,2016,Laszlo Vuray,Team Austria Apfelstrudel,Sturm & Drang 1,2,Austria,minions,TRUE
577,4,1,2016,Daniel Maierl,Team Austria Apfelstrudel,Vyros 2,2,Austria,retribution,TRUE
578,4,0,2016,Daniel Pawelka,Team Austria Apfelstrudel,Calandra 1,2,Austria,trollbloods,TRUE
579,4,1,2016,Alexander Grob,Team Austria Apfelstrudel,Darius 1,2,Austria,cygnar,TRUE
580,4,0,2016,Martin Florian,Team Austria Apfelstrudel,Butcher 3,2,Austria,khador,TRUE
581,4,0,2016,Byron Liles,Team Wales Dant,Madrak 2,2,Wales,trollbloods,TRUE
582,4,1,2016,Terry Slade,Team Wales Dant,Vayl 2,2,Wales,legion,TRUE
583,4,1,2016,Pete Hillard,Team Wales Dant,Butcher 3,2,Wales,khador,TRUE
584,4,0,2016,Paul Letherby,Team Wales Dant,Mordikaar 1,2,Wales,skorne,TRUE
585,4,1,2016,Sam Derbyshire,Team Wales Dant,Barnabas 1,2,Wales,minions,TRUE
586,4,0,2016,Dan Porter,Team Ireland Craic,Haley 2,2,Ireland,cygnar,TRUE
587,4,0,2016,Rob Read,Team Ireland Craic,Kreoss 1,2,Ireland,protectorate,TRUE
588,4,0,2016,Michael Porter,Team Ireland Craic,Vayl 2,2,Ireland,legion,TRUE
589,4,1,2016,Patrick Long,Team Ireland Craic,Madrak 2,2,Ireland,trollbloods,TRUE
590,4,1,2016,Ciaran Bolger,Team Ireland Craic,Naaresh 1,2,Ireland,skorne,TRUE
591,4,0,2016,Fernando Segado,Team Spain Red,Lylyth 3,2,Spain,legion,TRUE
592,4,0,2016,Enrique Lopez,Team Spain Red,Wurmwood 1,2,Spain,circle,TRUE
593,4,0,2016,Dorian Gordon,Team Spain Red,Stryker 2,2,Spain,cygnar,TRUE
594,4,0,2016,Javier Sanchez,Team Spain Red,Irusk 2,2,Spain,khador,TRUE
595,4,1,2016,Raul Segado,Team Spain Red,Deneghra 1,2,Spain,cryx,TRUE
596,4,1,2016,Lukáš Maršík,Team Czech Republic Red,Doomshaper 2,2,Czech.Republic,trollbloods,TRUE
597,4,1,2016,Daniel Bogdanoski,Team Czech Republic Red,Vladimir 2,2,Czech.Republic,khador,TRUE
598,4,1,2016,Michal Dzurenda,Team Czech Republic Red,Issyria 1,2,Czech.Republic,retribution,TRUE
599,4,1,2016,Tomáš Pešták,Team Czech Republic Red,Skarre 2,2,Czech.Republic,cryx,TRUE
600,4,0,2016,Adam Tuma,Team Czech Republic Red,Severius 2,2,Czech.Republic,protectorate,TRUE
601,4,0,2016,Marios Oikonomopoulos,Team Greece Epic,Lylyth 3,2,Greece,legion,TRUE
602,4,1,2016,Andreas Rizopoulos,Team Greece Epic,Xerxis 1,2,Greece,skorne,TRUE
603,4,1,2016,Konstantinos Oikonomopoulos,Team Greece Epic,Harkevich 1,2,Greece,khador,TRUE
604,4,1,2016,Giannis Agoras,Team Greece Epic,Lucant 1,2,Greece,convergence,TRUE
605,4,0,2016,Spyros Karakitsos,Team Greece Epic,Skarre 1,2,Greece,cryx,TRUE
606,4,0,2016,Brian Marino,Team USA Blue,Vayl 2,2,USA,legion,TRUE
607,4,0,2016,Jay Larsen,Team USA Blue,Madrak 2,2,USA,trollbloods,TRUE
608,4,0,2016,Dan Yount,Team USA Blue,Tanith 1,2,USA,circle,TRUE
609,4,1,2016,Julien Lesage,Team USA Blue,Doomshaper 3,2,USA,trollbloods,TRUE
610,4,1,2016,Jeremy Lee,Team USA Blue,Kaya 2,2,USA,circle,TRUE
611,4,1,2016,Yang Song,Team China Baizen,Ossyan 1,2,China,retribution,TRUE
612,4,0,2016,Lei,Team China Baizen,Lylyth 3,2,China,legion,TRUE
613,4,1,2016,Youwei Wu,Team China Baizen,Lucant 1,2,China,convergence,TRUE
614,4,0,2016,Wei Jin,Team China Baizen,Karchev 1,2,China,khador,TRUE
615,4,1,2016,Gua,Team China Baizen,Madrak 2,2,China,trollbloods,TRUE
616,4,0,2016,Martin Hornacek,Team Austria Schnitzel,Hexeris 2,2,Austria,skorne,TRUE
617,4,1,2016,Erich Hochauer,Team Austria Schnitzel,Iron Mother 1,2,Austria,convergence,TRUE
618,4,0,2016,Florian Hartmann,Team Austria Schnitzel,Vyros 2,2,Austria,retribution,TRUE
619,4,1,2016,Stefan Riegler,Team Austria Schnitzel,Butcher 3,2,Austria,khador,TRUE
620,4,1,2016,Wolfgang Weber,Team Austria Schnitzel,Witch coven 1,2,Austria,cryx,TRUE
621,4,1,2016,Gerard O'Brien,Team Northern Ireland,Goreshade 1,2,Northern.Ireland,cryx,TRUE
622,4,0,2016,Adam Fox,Team Northern Ireland,Xerxis 1,2,Northern.Ireland,skorne,TRUE
623,4,1,2016,Ian Alderdice,Team Northern Ireland,Rask 1,2,Northern.Ireland,minions,TRUE
624,4,0,2016,Andy Beattie,Team Northern Ireland,Wurmwood 1,2,Northern.Ireland,circle,TRUE
625,4,1,2016,Jonathon Graham,Team Northern Ireland,High Reclaimer 1,2,Northern.Ireland,protectorate,TRUE
626,4,1,2016,Jiri Kares,Team Czech Republic White,Wurmwood 1,2,Czech.Republic,circle,TRUE
627,4,0,2016,Vojtech Medonos,Team Czech Republic White,Doomshaper 2,2,Czech.Republic,trollbloods,TRUE
628,4,1,2016,Josef Skladanka,Team Czech Republic White,Haley 3,2,Czech.Republic,cygnar,TRUE
629,4,1,2016,Stepan Slavik,Team Czech Republic White,Absylonia 2,2,Czech.Republic,legion,TRUE
630,4,0,2016,Tomas Sedlon,Team Czech Republic White,Butcher 3,2,Czech.Republic,khador,TRUE
631,4,1,2016,Olivier Gheysen,Team UAE,Wurmwood 1,2,UAE,circle,TRUE
632,4,0,2016,John Helz,Team UAE,Madrak 2,2,UAE,trollbloods,TRUE
633,4,0,2016,Enrique Sanchez,Team UAE,Madrak 2,2,UAE,cygnar,FALSE
634,4,1,2016,Mike Dunlop,Team UAE,Irusk 2,2,UAE,khador,TRUE
635,4,1,2016,Nathan Bosa,Team UAE,Deneghra 1,2,UAE,cryx,TRUE
636,4,1,2016,Aleksei Guk,Team Russia Desmans,Helynna 1,2,Russia,retribution,TRUE
637,4,0,2016,Konstantin Kruchinin,Team Russia Desmans,Sloan 1,2,Russia,cygnar,TRUE
638,4,1,2016,Kirill Ustilovskiy,Team Russia Desmans,Karchev 1,2,Russia,NA,FALSE
639,4,0,2016,Dmitrii Tochenov,Team Russia Desmans,Vyros 2,2,Russia,retribution,TRUE
640,4,1,2016,Alexander Loginov,Team Russia Desmans,Nemo 1,2,Russia,cygnar,TRUE
641,5,1,2016,Johan Dyrlind,Team Sweden Nobel,Karchev 1,2,Sweden,khador,TRUE
642,5,0,2016,Christoffer Wedding,Team Sweden Nobel,Issyria 1,2,Sweden,retribution,TRUE
643,5,1,2016,Andreas Holm,Team Sweden Nobel,Kaelyssa 1,2,Sweden,retribution,TRUE
644,5,1,2016,Olov Winroth,Team Sweden Nobel,Haley 3,2,Sweden,cygnar,TRUE
645,5,1,2016,Filip Zingmark,Team Sweden Nobel,Tanith 1,2,Sweden,circle,TRUE
646,5,1,2016,Jakub Irzyk,Team Poland Wisents,Stryker 2,2,Poland,cygnar,TRUE
647,5,0,2016,Tomasz Tutaj,Team Poland Wisents,High Reclaimer 1,2,Poland,protectorate,TRUE
648,5,1,2016,Artur Rietz,Team Poland Wisents,Wurmwood 1,2,Poland,circle,TRUE
649,5,1,2016,Konrad Sosnowski,Team Poland Wisents,Asphyxious 3,2,Poland,cryx,TRUE
650,5,0,2016,Marcin Mycek,Team Poland Wisents,Ossrum 1,2,Poland,mercenaries,TRUE
651,5,0,2016,Marc Nielsen,Team Denmark Asgaard,High Reclaimer 1,2,Denmark,protectorate,TRUE
652,5,0,2016,Nikolaj Ulf,Team Denmark Asgaard,Irusk 2,2,Denmark,khador,TRUE
653,5,0,2016,Peter Bom Jensen,Team Denmark Asgaard,Baldur 2,2,Denmark,circle,TRUE
654,5,0,2016,Sebastian Kaas Petersen,Team Denmark Asgaard,Absylonia 2,2,Denmark,legion,TRUE
655,5,1,2016,Frederik Munch,Team Denmark Asgaard,Gorten 1,2,Denmark,mercenaries,TRUE
656,5,0,2016,Florian Platte,Team Germany Red,Amon 1,2,Germany,protectorate,TRUE
657,5,1,2016,Hinnerk Fischer,Team Germany Red,Severius 2,2,Germany,protectorate,TRUE
658,5,1,2016,Martin Huf,Team Germany Red,Vayl 2,2,Germany,legion,TRUE
659,5,1,2016,Alfredo Virgillito,Team Germany Red,Doomshaper 2,2,Germany,trollbloods,TRUE
660,5,1,2016,Niels Pecherz,Team Germany Red,Ossyan 1,2,Germany,retribution,TRUE
661,5,1,2016,Tatu Purhonen,Team Finland Väinämöinen,Kromac 2,2,Finland,circle,TRUE
662,5,0,2016,Pauli Lehtoranta,Team Finland Väinämöinen,Rask 1,2,Finland,minions,TRUE
663,5,1,2016,Jaakko Uusitupa,Team Finland Väinämöinen,Haley 2,2,Finland,cygnar,TRUE
664,5,1,2016,Mikko Heinola,Team Finland Väinämöinen,Severius 2,2,Finland,protectorate,TRUE
665,5,1,2016,Tero Sarkijarvi,Team Finland Väinämöinen,Goreshade 1,2,Finland,cryx,TRUE
666,5,0,2016,Gustav Berggren,Team Sweden Dynamite,Arkadius 1,2,Sweden,minions,TRUE
667,5,1,2016,Stefan Benediktsson,Team Sweden Dynamite,Deneghra 1,2,Sweden,cryx,TRUE
668,5,1,2016,Denis Korzun,Team Sweden Dynamite,Borka 1,2,Sweden,trollbloods,TRUE
669,5,1,2016,Joakim Rapp,Team Sweden Dynamite,Vladimir 2,2,Sweden,khador,TRUE
670,5,0,2016,Rickard Nilsson,Team Sweden Dynamite,Rask 1,2,Sweden,minions,TRUE
671,5,0,2016,Trevor Attridge,Team USA White,Haley 2,2,USA,cygnar,TRUE
672,5,1,2016,Trevor Christensen,Team USA White,Rasheth 1,2,USA,skorne,TRUE
673,5,1,2016,Brent Simon,Team USA White,Lylyth 3,2,USA,legion,TRUE
